road,id,model_type,break_prob,name,lat,lon,length,condition
N1,N1_link326,link,,,21.120497827578,92.1946263945962,608.9999999999804,
N1,N1_LRP425a,bridge,0.0,AMTULI BOX CULVERT,21.1184609383419,92.1962922290155,3.4,
N1,N1_link327,link,,,21.11721764224785,92.19668336066155,312.0000000000118,
N1,N1_LRP425b,bridge,0.0,TASSI-PARA BAR,21.1159743461538,92.1970744923076,2.8,
N1,N1_link328,link,,,21.11526619787795,92.19754766193626,191.00000000003092,
N1,N1_LRP425c,bridge,0.4567839055373681,TAS SE BRIDGE HOANGK,21.1145580496021,92.1980208315649,12.8,
N1,N1_link329,link,,,21.11322553224785,92.19930681684625,409.99999999996817,
N1,N1_LRP425e,bridge,0.0,LAMBA-BIL PORA,21.1118930148936,92.2005928021276,1.2,
N1,N1_link330,link,,,21.1113515828436,92.20134424820665,124.00000000002365,
N1,N1_LRP426a,bridge,0.0,LAMBABIL MIDDLE PARA,21.1108101507936,92.2020956942857,1.2,
N1,N1_link331,link,,,21.11034702063485,92.20273767142855,103.999999999985,
N1,N1_LRP426b,bridge,0.0,LAMBABIL MIDDLE,21.1098838904761,92.2033796485714,1.2,
N1,N1_link332,link,,,21.10932761733105,92.2041087591694,192.99999999998363,
N1,N1_LRP426c,bridge,0.0,LAMBA - BIL - (1) BOX CULVERT,21.108771344186,92.2048378697674,2.8,
N1,N1_link333,link,,,21.108543939534847,92.20508592558136,160.000000000025,
N1,N1_LRP426d,bridge,0.0,LAM BA BIL (2) BOX CULVERT,21.1083165348837,92.2053339813953,2.8,
N1,N1_link334,link,,,21.108074917441847,92.20572064297035,214.999999999975,
N1,N1_LRP426e,bridge,0.0,LAMBA BIL (3) BOX CULVERT,21.1078333,92.2061073045454,1.2,
N1,N1_link335,link,,,21.1049314351744,92.20702337988895,691.0000000000309,
N1,N1_LRP427b,bridge,0.054814068664484177,UNCHI - PRANG BRIDGE,21.1020295703488,92.2079394552325,34.2,
N1,N1_link336,link,,,21.1013034924471,92.20825875307075,188.99999999996453,
N1,N1_LRP427d,bridge,0.0,ON SIFAPAING BOX CULVERT,21.1005774145454,92.208578050909,3.0,
N1,N1_link337,link,,,21.099724223062147,92.2091179833492,231.0000000000514,
N1,N1_LRP427e,bridge,0.0,UNCHING OPLONG CULVERT (1),21.0988710315789,92.2096579157894,1.2,
N1,N1_link338,link,,,21.096951148746797,92.21055900664155,478.999999999985,
N1,N1_LRP428a,bridge,0.0,KUTUB DIA PARA (1) CULVERT,21.0950312659147,92.2114600974937,2.7,
N1,N1_link339,link,,,21.09473824072675,92.21156818020046,69.00000000001683,
N1,N1_LRP428b,bridge,0.0,KUTUB DIA PARA CULVERT,21.0944452155388,92.2116762629072,2.7,
N1,N1_link340,link,,,21.093413973275702,92.21199370518775,243.99999999997135,
N1,N1_LRP428c,bridge,0.0,KUTUB - DIA PARA (3),21.0923827310126,92.2123111474683,4.2,
N1,N1_link341,link,,,21.09145437742115,92.2125978688405,221.00000000000364,
N1,N1_LRP428d,bridge,0.0,KANGOR PARA,21.0905260238297,92.2128845902127,2.7,
N1,N1_link342,link,,,21.089696528966847,92.21329007863235,209.00000000000318,
N1,N1_LRP429a,bridge,0.0,KANGOR PARA MOZGID,21.088867034104,92.213695567052,1.2,
N1,N1_link343,link,,,21.08791309190745,92.21426597095375,245.00000000000455,
N1,N1_LRP429b,bridge,0.0,KHAN GIOR PARA (1),21.0869591497109,92.2148363748555,2.8,
N1,N1_link344,link,,,21.08672942485545,92.21497373742775,58.99999999996908,
N1,N1_LRP429c,bridge,0.0,KHANGOR PRAMARY (2),21.0864997,92.2151111,1.2,
N1,N1_link345,link,,,21.08437082297295,92.21585615885886,516.9999999999959,
N1,N1_LRP429f,bridge,0.0,RHANCHOR PARA BOX CULVERT,21.0822419459459,92.2166012177177,1.2,
N1,N1_link346,link,,,21.081342465830048,92.2170026445731,224.00000000004638,
N1,N1_LRP430a,bridge,0.0,KHANCHOR PARA (2),21.0804429857142,92.2174040714285,1.0,
N1,N1_link347,link,,,21.079833665845598,92.21776368322381,161.00000000000136,
N1,N1_LRP430b,bridge,0.0,KHANCHOR PARA- BOX CULVERT,21.079224345977,92.2181232950191,1.0,
N1,N1_link348,link,,,21.0782534554885,92.2190266821249,298.0000000000018,
N1,N1_LRP430c,bridge,0.0,NOYA PARA (1) BOX CULVERT,21.077282565,92.2199300692307,3.0,
N1,N1_link349,link,,,21.07573017496575,92.2210895068756,448.99999999995543,
N1,N1_LRP431a,bridge,0.0,NAYAPARA,21.0741777849315,92.2222489445205,5.8,
N1,N1_link350,link,,,21.07333536581735,92.22288087665585,258.0000000000382,
N1,N1_LRP431b,bridge,0.0,NOYA PARA,21.0724929467032,92.2235128087912,1.3,
N1,N1_link351,link,,,21.071014640018248,92.2240407877289,389.00000000001,
N1,N1_LRP431d,bridge,0.08222110299672626,GIM - MOGARI BRIDGE,21.0695363333333,92.2245687666666,7.5,
N1,N1_link352,link,,,21.06728809080455,92.22455165823749,527.9999999999632,
N1,N1_LRP432a,bridge,0.0,NINA BAZAR BOX CULVERT,21.0650398482758,92.2245345498084,1.2,
N1,N1_link353,link,,,21.06245675502025,92.22545837956105,639.9999999999864,
N1,N1_LRP432b,bridge,0.054814068664484177,NOYA BAZAR BRIDGE,21.0598736617647,92.2263822093137,30.9,
N1,N1_link354,link,,,21.058084007241,92.2265137462329,401.00000000001046,
N1,N1_LRP433b,bridge,0.4567839055373681,NAYA BAZAR BRIDGE,21.0562943527173,92.2266452831521,9.4,
N1,N1_link355,link,,,21.05529055621975,92.2270519906501,274.0000000000009,
N1,N1_LRP433c,bridge,0.027407034332242088,NAYA BAZAR BRIDGE,21.0542867597222,92.2274586981481,11.8,
N1,N1_link356,link,,,21.0459658596759,92.23325536648144,2516.0000000000196,
N1,N1_LRP435c,bridge,0.0,ALI AXBAR PARA BOX CULVERT,21.0376449596296,92.2390520348148,6.2,
N1,N1_link357,link,,,21.035837902693,92.23987920338524,449.0000000000123,
N1,N1_LRP436a,bridge,0.10962813732896835,NILA - HOAB RABG BRIDGE,21.0340308457564,92.2407063719557,32.1,
N1,N1_link358,link,,,21.03099265691775,92.24114609826594,695.9999999999695,
N1,N1_LRP437a,bridge,0.0,NILLA BOX CULVERT (1),21.0279544680791,92.2415858245762,4.4,
N1,N1_link359,link,,,21.0268071699247,92.2416949972163,252.9999999999859,
N1,N1_LRP437b,bridge,0.0,NILA. BARAR BOX CULVERT,21.0256598717703,92.2418041698564,2.9,
N1,N1_link360,link,,,21.022734309438853,92.24230909877114,689.0000000000214,
N1,N1_LRP438a,bridge,0.0,NILA - DORGA- PARA-(1) BOX,21.0198087471074,92.2428140276859,2.8,
N1,N1_link361,link,,,21.018575251573,92.24332625200715,307.9999999999927,
N1,N1_LRP438b,bridge,0.0,NILA DOGA PARA BOX CULVERT,21.0173417560386,92.2438384763284,2.8,
N1,N1_link362,link,,,21.016635395206798,92.2442975881642,187.00000000001182,
N1,N1_LRP438c,bridge,0.0,NAT MURA PARA BOX CULVERT,21.015929034375,92.2447567,1.9,
N1,N1_link363,link,,,21.0128488406052,92.2471472120253,862.9999999999995,
N1,N1_LRP439a,bridge,0.02923416995439156,CHOUDORIY PARA RCC GIDER BRIDGE,21.0097686468354,92.2495377240506,45.6,
N1,N1_link364,link,,,21.004587271732298,92.2516295752837,1290.9999999999968,
N1,N1_LRP440a,bridge,0.054814068664484177,RONGI- KHALI RCC GIDER BRIDGE,20.9994058966292,92.2537214265168,12.5,
N1,N1_link365,link,,,20.9943820795814,92.25414632963304,1163.000000000011,
N1,N1_LRP441a,bridge,0.054814068664484177,ALA KHALI KUNA PARA,20.9893582625336,92.2545712327493,29.9,
N1,N1_link366,link,,,20.98264774206815,92.25228054912725,1605.9999999999945,
N1,N1_LRP443c,bridge,0.0,NAYAPARA BOX CULVERT,20.9759372216027,92.2499898655052,2.8,
N1,N1_link367,link,,,20.97460769930305,92.24968299036,317.0000000000073,
N1,N1_LRP443d,bridge,0.054814068664484177,NOYAPARA RCC GIDER BRIDGE,20.9732781770034,92.2493761152148,30.4,
N1,N1_link368,link,,,20.971217629881,92.2490145081821,491.9999999999618,
N1,N1_LRP444a,bridge,0.0,NAYA PARA BOX CULVERT,20.9691570827586,92.2486529011494,1.2,
N1,N1_link369,link,,,20.9685052489423,92.24881249805365,161.00000000000136,
N1,N1_LRP444b,bridge,0.0009135678110747362,MOSINNI RCC GIDER BRIDGE,20.967853415126,92.2489720949579,8.8,
N1,N1_link370,link,,,20.9667110050407,92.2499222439181,337.00000000004593,
N1,N1_LRP444c,bridge,0.0,NOYA PARA CULVERT,20.9655685949554,92.2508723928783,1.2,
N1,N1_link371,link,,,20.96526824332335,92.2511506317507,89.99999999997499,
N1,N1_LRP444d,bridge,0.0,NOYA PARA CULVERT,20.9649678916913,92.2514288706231,1.2,
N1,N1_link372,link,,,20.964578586867297,92.25165532045085,100.00000000002274,
N1,N1_LRP444e,bridge,0.0,NOYA PARA (MUSJID) BOX CULVERT(L),20.9641892820433,92.2518817702786,1.2,
N1,N1_link373,link,,,20.962067138703752,92.25280025467569,519.9999999999818,
N1,N1_LRP445b,bridge,0.054814068664484177,JADIMURA (NOYA PARA)BRIDGE,20.9599449953642,92.2537187390728,41.75,
N1,N1_link374,link,,,20.95852250415265,92.25418569894815,338.0000000000223,
N1,N1_LRP445d,bridge,0.0,JADIMORH BOX CULVERT,20.9571000129411,92.2546526588235,1.2,
N1,N1_link375,link,,,20.953122572606,92.25653677343564,1007.000000000005,
N1,N1_LRP446b,bridge,0.0,Umor khali Bridge,20.9491451322709,92.2584208880478,35.5,
N1,N1_link376,link,,,20.9486494096137,92.2588421081543,152.99999999996317,
N1,N1_LRP446d,bridge,0.0,DONDO MIA BOX CULVERT,20.9481536869565,92.2592633282608,1.5,
N1,N1_link377,link,,,20.94762423969035,92.25952581791825,160.000000000025,
N1,N1_LRP447a,bridge,0.0,DONDO MIA BOX CULVERT,20.9470947924242,92.2597883075757,2.7,
N1,N1_link378,link,,,20.94647279246875,92.26006080378785,183.99999999996908,
N1,N1_LRP447b,bridge,0.0,DOMMO MIA BOX CULVERT,20.9458507925133,92.2603333,1.2,
N1,N1_link379,link,,,20.9443196576928,92.260465056117,384.9999999999909,
N1,N1_LRP447c,bridge,0.08222110299672626,DHANDO MIA,20.9427885228723,92.260596812234,38.6,
N1,N1_link380,link,,,20.940046891436147,92.26148589111699,656.0000000000059,
N1,N1_LRP448a,bridge,0.002740703433224209,DONDO MIA CHAK POST BRIDGE,20.93730526,92.26237497,51.0,
N1,N1_link381,link,,,20.9338524696907,92.26317688499995,809.0000000000259,
N1,N1_LRP449c,bridge,0.0,DONDOMIA,20.9303996793814,92.2639787999999,2.7,
N1,N1_link382,link,,,20.9292685334407,92.26413999843746,257.000000000005,
N1,N1_LRP449d,bridge,0.027407034332242088,DONOMIA,20.9281373875,92.264301196875,34.8,
N1,N1_link383,link,,,20.92453251658015,92.26587700239975,899.9999999999773,
N1,N1_LRP450a,bridge,0.027407034332242088,KARUMTOLI,20.9209276456603,92.2674528079245,37.6,
N1,N1_link384,link,,,20.9199079228301,92.26808022896225,269.00000000000546,
N1,N1_LRP450c,bridge,0.0,KARUNTON BOX CULVERT,20.9188881999999,92.26870765,1.2,
N1,N1_link385,link,,,20.91779734901955,92.2692823965686,278.99999999999636,
N1,N1_LRP450e,bridge,0.027407034332242088,SHOLO BANDOR TAKNAF,20.9167064980392,92.2698571431372,6.0,
N1,N1_link386,link,,,20.9156707895368,92.27053192243065,271.000000000015,
N1,N1_LRP451b,bridge,0.0,KARUMTOLI (3)BOX CULVERT,20.9146350810344,92.2712067017241,2.8,
N1,N1_link387,link,,,20.913129689844553,92.27227455131045,437.0000000000118,
N1,N1_LRP451e,bridge,0.0,KARUM TOLI BOX CULVERT,20.9116242986547,92.2733424008968,1.3,
N1,N1_link388,link,,,20.909828213192853,92.27451649309545,481.9999999999709,
N1,N1_LRP452a,bridge,0.027407034332242088,BAROY TOLI RCC GIDER BRIDGE,20.908032127731,92.2756905852941,30.0,
N1,N1_link389,link,,,20.907740045378098,92.2758748191176,76.99999999999818,
N1,N1_LRP452c,bridge,0.0,BORY TOLI SLAB CULVERT,20.9074479630252,92.2760590529411,2.8,
N1,N1_link390,link,,,20.9067125554963,92.2765723057388,210.00000000003638,
N1,N1_LRP452d,bridge,0.0,BORYTOLI SLAB CULVERT,20.9059771479674,92.2770855585365,2.8,
N1,N1_link391,link,,,20.90564114247685,92.27732972721344,88.99999999999864,
N1,N1_LRP452e,bridge,0.0,BARITOLI BOX CULVERT,20.9053051369863,92.2775738958904,2.8,
N1,N1_link392,link,,,20.89773179477345,92.28664598797215,2734.999999999957,
N1,N1_LRP455a,bridge,0.08222110299672626,TEKNAF NAITANG RCC GIDER BRIDGE,20.8901584525606,92.2957180800539,37.3,
N1,N1_link393,link,,,20.8873625883056,92.2972169845417,882.000000000005,
N1,N1_LRP456a,bridge,0.0,BUS STAND TEKNAF BOX CULVERT,20.8845667240506,92.2987158890295,1.5,
N1,N1_link394,link,,,20.8827759735102,92.29824664451475,432.00000000001637,
N1,N1_LRP456c,bridge,0.054814068664484177,YAKNAT BRIDGE,20.8809852229698,92.2977774,35.9,
N1,N1_link395,link,,,20.8719509614849,92.2979302,2141.0000000000196,
N1,N1_LRPE,sourcesink,,"End of Road at Shapla Chattar ,Teknaf Meet with Z1098 &Z1099.",20.8629167,92.298083,0.0,
N102,N102_LRPS,sourcesink,,Start of road from N1 Mainamati,23.4789716,91.1181938,0.0,
N102,N1_LRP084a-N102_LRPS,intersection,,,23.4789716,91.1181799,0.0,
N102,N102_link398,link,,,23.4827769683183,91.1157987102102,984.0,
N102,N102_LRPSc,bridge,0.0,PORISPUR BOX CULVERT,23.4865823366366,91.1134175204204,3.0,
N102,N102_link399,link,,,23.4901701026933,91.10996222349145,1075.0000000000002,
N102,N102_LRP002a,bridge,0.0,Brorechon,23.49375786875,91.1065069265625,1.5,
N102,N102_link400,link,,,23.49503694400955,91.10621365879621,303.99999999999983,
N102,N102_LRP002b,bridge,0.0,SHABAR BAZAR,23.4963160192691,91.1059203910299,1.6,
N102,N102_link401,link,,,23.496965543828097,91.10576152486975,148.00000000000014,
N102,N102_LRP002c,bridge,0.0,ZUMUR BOX CULVERT,23.4976150683871,91.1056026587096,1.4,
N102,N102_link402,link,,,23.523740736050897,91.08599701783919,7174.0,
N102,N102_LRP009a,bridge,0.0,KONSENOGOR BOX CUL,23.5498664037147,91.0663913769688,3.0,
N102,N102_link403,link,,,23.565959082169847,91.0509343237969,5423.999999999999,
N102,N102_LRP015a,bridge,0.0,BUGRABUS BOX CULVERT,23.582051760625,91.035477270625,5.7,
N102,N102_link404,link,,,23.584964923148497,91.02601451160496,2209.0000000000014,
N102,N102_LRP017a,bridge,0.0,BHIRALLA BOX CULVERT,23.587878085672,91.0165517525849,3.0,
N102,N102_link405,link,,,23.5909916616205,91.008400293972,1803.9999999999984,
N102,N102_LRP019a,bridge,0.0,BARRA (3)BOX CULVERT,23.594105237569,91.0002488353591,6.0,
N102,N102_link406,link,,,23.595121460985048,90.99893252032575,356.9999999999993,
N102,N102_LRP019b,bridge,0.0,BARRA 2 BOX CUL,23.5961376844011,90.9976162052924,2.5,
N102,N102_link407,link,,,23.606065518769547,90.9875817027159,3190.0000000000014,
N102,N102_LRP022a,bridge,0.0,SAIRCHOR BOX CULVERT,23.615993353138,90.9775472001394,9.6,
N102,N102_link408,link,,,23.63831491918645,90.9813860067811,5925.000000000001,
N102,N102_LRP028c,bridge,0.0,DHARIA BOX CULVERT,23.6606364852349,90.9852248134228,12.3,
N102,N102_link409,link,,,23.6636740087191,90.99011037111815,1247.0,
N102,N102_LRP029d,bridge,0.0,C. M. B BAZAR BOX CUVERT,23.6667115322033,90.9949959288135,12.6,
N102,N102_link410,link,,,23.67560979999145,91.01033798435665,3805.9999999999973,
N102,N102_LRP033c,bridge,0.0,SHALGANG BOX CULVERT,23.6845080677796,91.0256800398998,9.4,
N102,N102_link411,link,,,23.68802356941135,91.02894080825925,868.000000000002,
N102,N102_LRP034b,bridge,0.0,BROSALGAR CULVERT,23.6915390710431,91.0322015766187,9.5,
N102,N102_link412,link,,,23.697576954539947,91.0406835748124,2188.0000000000023,
N102,N102_LRP036b,bridge,0.0,MOULSBI BARI CULVERT,23.7036148380368,91.0491655730061,12.2,
N102,N102_link413,link,,,23.7041085549465,91.04980781973654,173.9999999999995,
N102,N102_LRP036d,bridge,0.0,BRAMMON PARA BOX CULVERT,23.7046022718562,91.050450066467,12.2,
N102,N102_link414,link,,,23.7071734912852,91.0537035681019,859.9999999999994,
N102,N102_LRP037c,bridge,0.0,MUDOBPUR CULVERT,23.7097447107142,91.0569570697368,4.8,
N102,N102_link415,link,,,23.7104333571428,91.0577652473684,217.99999999999642,
N102,N102_LRP037d,bridge,0.0,MIRPUR CULVERT,23.7111220035714,91.058573425,4.65,
N102,N102_link416,link,,,23.7127658852719,91.06062308497705,535.0000000000036,
N102,N102_LRP038b,bridge,0.0,MURPUR BOX,23.7144097669724,91.0626727449541,12.5,
N102,N102_link417,link,,,23.71575199739275,91.064298276511,461.9999999999962,
N102,N102_LRP038d,bridge,0.0,TALIPARA BOX CULVERT,23.7170942278131,91.0659238080679,6.2,
N102,N102_link418,link,,,23.7386794803128,91.08487642278395,6322.000000000003,
N102,N102_LRP045a,bridge,0.0,GOLA SHAR BOX CULVERT,23.7602647328125,91.1038290375,6.0,
N102,N102_link419,link,,,23.79551350701995,91.12955206134924,10071.999999999996,
N102,N102_LRP055c,bridge,0.0,MATIA PARA BOX CULVERT,23.8307622812274,91.1552750851985,4.6,
N102,N102_link420,link,,,23.844951794774552,91.155840765068,3335.000000000001,
N102,N102_LRP058a,bridge,0.0006421556283052128,PUJANESHAR PC GIRDER,23.8591413083217,91.1564064449375,34.2,
N102,N102_link421,link,,,23.87224511895375,91.1456262079717,3696.000000000005,
N102,N102_LRP062b,bridge,0.0,SULTANPUR BOX CULVERT,23.8853489295858,91.1348459710059,5.5,
N102,N102_link422,link,,,23.8874418515576,91.13351012226765,661.9999999999991,
N102,N102_LRP062c,bridge,0.0,SULTANPUR BOX CULVERT,23.8895347735294,91.1321742735294,5.6,
N102,N102_link423,link,,,23.9013971772972,91.12774845888005,2680.9999999999973,
N102,N102_LRP065a,bridge,0.0,OUSURA BOX CULVERT,23.913259581065,91.1233226442307,5.6,
N102,N102_link424,link,,,23.9779739053296,91.1187012914471,16058.999999999998,
N102,N102_LRP082a,bridge,0.0,BATHBARIA BOX CULVERT,24.0426882295942,91.1140799386635,3.0,
N102,N102_link425,link,,,24.0466496647971,91.11437331933175,903.0000000000058,
N102,N102_LRPE,sourcesink,,Meet with N 2 at Sanail,24.0506111,91.1146667,0.0,
N104,N104_LRPS,sourcesink,,Intersection with Z1031,23.0096667,91.3994163,0.0,
N104,N104_link427,link,,,23.009514198764002,91.3977824310112,349.0,
N104,N104_LRPSa,bridge,0.0,Shasaugtachha culvert,23.009361697528,91.3961485620224,3.65,
N104,N104_link428,link,,,23.009451698764,91.3887753310112,1529.0,
N104,N1_LRP148a-N104_LRP001a,intersection,,,23.0095417,91.3814021,0.0,
N104,N104_link429,link,,,22.98585176088435,91.3572940170918,8632.0,
N104,N104_LRP010a,bridge,0.0,BAKER BAZAR BOX CULVERT,22.9621618217687,91.3331859341836,3.0,
N104,N104_link430,link,,,22.951419708405,91.30577125552155,6900.0,
N104,N104_LRP017b,bridge,0.0,RAMNAGAR BRIGE,22.9406775950413,91.2783565768595,6.0,
N104,N104_link431,link,,,22.9453230437339,91.2272576331747,11047.0,
N104,N104_LRP028a,bridge,0.0,BAROPAL SLAB CULVERT,22.9499684924265,91.1761586894899,9.1,
N104,N104_link432,link,,,22.908706146213248,91.13661159474495,16383.000000000002,
N104,N104_LRP044d,bridge,0.0,BOXSI MAZIR BOX CULVERT,22.8674438,91.0970645,6.4,
N104,N104_link433,link,,,22.84659655,91.09925445,4789.999999999999,
N104,N104_LRPE,sourcesink,,Meet with Z1441& Z1405 at Sonapur.,22.8257493,91.1014444,0.0,
N105,N105_LRPS,sourcesink,,"Starts of road from N1,Dhaka teknaf road at Madanpur.",23.6904163,90.5466108,0.0,
N105,N1_LRP012c-N105_LRPS,intersection,,,23.6904163,90.5465969,0.0,
N105,N105_link436,link,,,23.703194000862048,90.55821122413789,3769.0,
N105,N105_LRP003a,bridge,0.0,KHAJLA PUR,23.7159717017241,90.5698255482758,6.0,
N105,N105_link437,link,,,23.72168840618115,90.5764552164251,1872.0,
N105,N105_LRP005c,bridge,0.0,KAZI PARA,23.7274051106382,90.5830848845744,6.1,
N105,N105_link438,link,,,23.72906168007155,90.5849988046634,536.9999999999999,
N105,N105_LRP006a,bridge,0.0,BOSTROL CULVERT,23.7307182495049,90.5869127247524,6.0,
N105,N105_link439,link,,,23.75800479975245,90.5778796373762,6625.000000000001,
N105,N2_LRP012b-N105_LRP012a,intersection,,,23.78529135,90.56884655,0.0,
N105,N105_link440,link,,,23.80449429324,90.56666242044,4587.0,
N105,N105_LRP017c,bridge,0.0,SHIMOLIA,23.82369723648,90.56447829088,6.0,
N105,N105_link441,link,,,23.83038435838775,90.5563937240114,2983.999999999998,
N105,N105_LRP020c,bridge,0.0,CHAPRA,23.8370714802955,90.5483091571428,4.5,
N105,N105_link442,link,,,23.83661406188685,90.5436821829192,1066.0000000000025,
N105,N105_LRP021d,bridge,0.0,POLKHAN,23.8361566434782,90.5390552086956,4.5,
N105,N105_link443,link,,,23.83842063633575,90.53699323744635,663.999999999998,
N105,N105_LRP022c,bridge,0.0,GULLEN,23.8406846291933,90.5349312661971,4.6,
N105,N105_link444,link,,,23.84333085266395,90.53248817446016,1060.0000000000023,
N105,N105_LRP023c,bridge,0.0,GOLLAR,23.8459770761346,90.5300450827232,6.0,
N105,N105_link445,link,,,23.851784770887548,90.5248724585413,1396.9999999999984,
N105,N105_LRP024c,bridge,0.0,MADANPUR,23.8575924656405,90.5196998343594,6.0,
N105,N105_link446,link,,,23.8663354114469,90.5122245050907,2579.0000000000005,
N105,N105_LRP027c,bridge,0.0,PATARTEK,23.8750783572533,90.504749175822,4.5,
N105,N105_link447,link,,,23.88363998272665,90.494405444211,3349.9999999999977,
N105,N105_LRP030c,bridge,0.0,NARAYAN ROLI,23.8922016082,90.4840617126,5.0,
N105,N105_link448,link,,,23.89809486904735,90.48197642229995,1451.0000000000005,
N105,N105_LRP032b,bridge,0.0,SHAMMUDDA,23.9039881298947,90.4798911319999,1.0,
N105,N105_link449,link,,,23.904999895368398,90.47954463799995,236.99999999999832,
N105,N105_LRP032c,bridge,0.0,SAMUDAA,23.9060116608421,90.479198144,3.0,
N105,N105_link450,link,,,23.914224261671052,90.47079350325001,2656.000000000006,
N105,N105_LRP035d,bridge,0.0,DIRAJSHRAM,23.9224368625,90.4623888625,5.0,
N105,N105_link451,link,,,23.93317971199955,90.4480764568888,3818.9999999999955,
N105,N105_LRP039b,bridge,0.0,MOGORKHAL,23.9439225614991,90.4337640512776,6.0,
N105,N105_link452,link,,,23.945952614571,90.42916784732635,1063.0000000000023,
N105,N105_LRP040c,bridge,0.0,MADANPUR,23.9479826676429,90.4245716433751,3.0,
N105,N105_link453,link,,,23.9487152556829,90.4202981841334,918.9999999999969,
N105,N105_LRP041c,bridge,0.0,BOGRA-2,23.9494478437229,90.4160247248917,3.0,
N105,N105_link454,link,,,23.950769764769248,90.41047892680754,1094.9999999999989,
N105,N105_LRP042b,bridge,0.0,NOWZAR,23.9520916858156,90.4049331287234,3.0,
N105,N105_link455,link,,,23.9708095429078,90.3815776643617,7140.000000000001,
N105,N105_LRP048,sourcesink,,"B.Bridge 83 km,Tangail 60 km / End of Road  Intersection at N4 at Joydebpur.",23.9895274,90.3582222,0.0,
N2,N2_LRPS,sourcesink,,Road Start from N1 at Katchpur,23.7059167,90.5214438,0.0,
N2,N1_LRP009a-N2_LRPS,intersection,,,23.706,90.52148545,0.0,
N2,N2_link458,link,,,23.745645675,90.545166,11476.0,
N2,N2_LRP012b-N105_LRP012a,intersection,,,23.78529135,90.56884655,0.0,
N2,N2_link459,link,,,23.785339975,90.56888363353656,5.999999999998451,
N2,N2_LRP012c,bridge,0.04188701418618316,GOLA GANDE BRIDGE,23.7853886,90.5689207170731,17.5,
N2,N2_link460,link,,,23.787161173130798,90.5714248933496,698.0000000000005,
N2,N2_LRP012f,bridge,0.0,SHAWGHAT BOX CULVERT,23.7889337462616,90.5739290696261,3.9,
N2,N2_link461,link,,,23.8015327839445,90.5843086107231,3497.0,
N2,N2_LRP016a,bridge,0.0,BANTI BOX CULVERT,23.8141318216274,90.5946881518201,3.4,
N2,N2_link462,link,,,23.82190224191125,90.60200031981245,2289.0000000000014,
N2,N2_LRP018a,bridge,0.0,PUTCHRUCLAI CULVERT,23.8296726621951,90.6093124878048,4.5,
N2,N2_link463,link,,,23.83761639590115,90.61828351331326,2547.999999999998,
N2,N2_LRP021a,bridge,0.0,PURINDA BAZAR BOX CULVERT,23.8455601296072,90.6272545388217,4.0,
N2,N2_link464,link,,,23.8477006459214,90.6294087377643,653.9999999999999,
N2,N2_LRP021b,bridge,0.0,PURINDHA BOX CULVERT,23.8498411622356,90.6315629367069,8.0,
N2,N2_link465,link,,,23.8523346342428,90.64509312147845,3032.0,
N2,N2_LRP024b,bridge,0.0,RAINADI BOX CULVERT,23.85482810625,90.65862330625,4.0,
N2,N2_link466,link,,,23.85464110362625,90.66112363771146,507.9999999999991,
N2,N2_LRP025a,bridge,0.0,KANDA PARA BOX CULVERT,23.8544541010025,90.6636239691729,4.0,
N2,N2_link467,link,,,23.85417141176885,90.6655280109949,399.0000000000009,
N2,N2_LRP025b,bridge,0.0,NAWPARA BOX CULVERT,23.8538887225352,90.6674320528169,2.0,
N2,N2_link468,link,,,23.868007026106298,90.6669611651181,3836.0000000000023,
N2,N2_LRP029b,bridge,0.0,CHAITABOR BOX CULVERT,23.8821253296774,90.6664902774193,2.5,
N2,N2_link469,link,,,23.902055189591152,90.68182143870965,6261.999999999997,
N2,N2_LRP035b,bridge,0.0,BAGDI BOX CULVERT,23.9219850495049,90.6971526,12.7,
N2,N2_link470,link,,,23.9326816400302,90.70363925432095,2810.0000000000023,
N2,N2_LRP038c,bridge,0.0,KARAR CHAR CULVERT,23.9433782305555,90.7101259086419,3.0,
N2,N2_link471,link,,,23.94474375853615,90.7106172032484,332.9999999999984,
N2,N2_LRP039a,bridge,0.0,KARAR CHAR CULVERT (2),23.9461092865168,90.7111084978549,12.6,
N2,N2_link472,link,,,23.94975804438195,90.71312285592435,893.0000000000007,
N2,N2_LRP039c,bridge,0.0,NAGOR BARI CULVERT,23.9534068022471,90.7151372139938,5.5,
N2,N2_link473,link,,,23.954788773078,90.71589010505579,347.999999999999,
N2,N2_LRP040a,bridge,0.0,PATUAR PAR CULVERT,23.9561707439089,90.7166429961178,3.4,
N2,N2_link474,link,,,23.95826940856755,90.71780435655955,524.9999999999986,
N2,N2_LRP040b,bridge,0.0,BARAITULA BUSTANT CULVERT,23.9603680732262,90.7189657170013,3.0,
N2,N2_link475,link,,,23.9631792923748,90.72052657695764,705.0000000000055,
N2,N2_LRP041b,bridge,0.0,SAYEA NAGAR (2) CULVERT,23.9659905115234,90.722087436914,3.0,
N2,N2_link476,link,,,23.9681558691612,90.72347382354386,555.9999999999974,
N2,N2_LRP042a,bridge,0.0,SAYED NAGOR CULVERT,23.970321226799,90.7248602101737,1.8,
N2,N2_link477,link,,,23.974227133152553,90.72816803896029,1134.999999999998,
N2,N2_LRP043a,bridge,0.0,ITAKHOLA CULVERT,23.9781330395061,90.7314758677469,2.0,
N2,N2_link478,link,,,23.9790011975308,90.73227093873454,487.99999999999955,
